url,Registration Year,Insurance,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Engine,Power,Top Speed,Drive Type,Fuel,Seating Capacity,Price,Mileage,Length,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Valve Configuration,Fuel Supply System,Turbo Charger,Super Charge,Transmission Type,Gearbox,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Shock Absorbers Type,Steering Type,Steering Column,Steering Gear Type,Turning Radius,Front Brake Type,Rear Brake Type,Acceleration,0-100kmph,Width,Height,Ground Clearance Unladen,Wheel Base,Front Tread,Rear Tread,Kerb Weight,No. of Doors,No. of Airbags,Battery Warranty,Petrol Highway Mileage,Gross Weight,Diesel Mileage ARAI,Diesel Fuel Tank Capacity,Ground Clearance (Laden),Global NCAP Safety Rating,Boot Space,Braking (100-0kmph),0-100Kmph (Tested),Quarter Mile (Tested),City driveability (20-80kmph),Braking (80-0 kmph),Ground Clearance,Alloy Wheel Size Front,Alloy Wheel Size Rear,Diesel Highway Mileage,Quarter Mile,Regenerative Braking,Secondary Fuel Type,Alternate Fuel,Range,Battery Capacity,Charging Time DC,Motor Power,Motor Type,Battery Type,Charging Time (D.C),Charging Port,Charging Options,Acceleration 0-100kmph,Charging Time,Fast Charging,LPG Mileage ARAI,LPG Fuel Tank Capacity,Braking (60-0 kmph),Reported Boot Space,3rd Gear (30-80kmph),4th Gear (40-100kmph),Reported Ground Clearance (Unladen),Charging Time AC,"<a href=""/car-faqs/mg-zs-ev/what-is-the-battery-capacity-of-mg-zs-ev-203.html"" class=""bluelink"" title=""Battery Capacity"">Battery Capacity</a>",Charging Time (A.C),Regenerative Braking Levels,Wireless Charging,Charger Type,Charging Time (15 A Plug Point),Charging Time (7.2 kW AC Fast Charger),Charging Time (50 kW DC Fast Charger),Range - Tested,Emission Control System,CNG Mileage ARAI,CNG Fuel Tank Capacity,Boot Space Rear Seat Folding,Petrol Fuel Tank Capacity (Litres),Petrol Mileage WLTP
https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-alpha-diesel-cars-Bangalore_533ed464-ce63-4eee-bc4b-6994b584bc80.htm,Nov 2019,Third Party,Diesel,5 Seats,"72,322 Kms",Bangalore,First Owner,1248 cc,Manual,2019,1248 cc,74 bhp,170  kmph,FWD,Diesel,5.0,₹4.99 Lakh,27.39 kmpl,3995 mm,DDiS Diesel Engine,1248 cc,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,DOHC,CRDi,Yes,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,,Power,Tilt & Telescopic,Rack & Pinion,4.9 metres,Disc,Drum,12.93 seconds,12.93 seconds,1745 mm,1510 mm,170 mm,2520 mm,1505 mm,1515 mm,985 kg,5.0,2.0,,,1430 kg,27.39 kmpl,37 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxz-easy-r-amt-bsvi-cars-Bangalore_bfb999ec-db86-41c3-9dd4-c1541a918792.htm,Mar 2023,Third Party,Petrol,7 Seats,"61,433 Kms",Bangalore,First Owner,999 cc,Automatic,2023,999 cc,71.01 bhp,,,Petrol,7.0,₹7.10 Lakh,18.2 kmpl,3991 mm,,999 cc,71.01bhp@6250rpm,96Nm@3500rpm,3.0,4.0,,MPFi,,,Automatic,5 Speed,18.2 kmpl,40 Litres,BS VI,Macpherson strut with lower triangle & coil spring,Torsion beam axle,,Electric,Tilt,,,Disc,Drum,,,1739 mm,1643 mm,182 mm,,1527 mm,1525 mm,947 kg,5.0,,,17 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-sonet-htk-plus-bsvi-cars-Sangli_762e93c7-6730-40c5-935b-9a719d8e705b.htm,2022,-,Petrol,5 Seats,"10,000 Kms",Sangli,First Owner,1197 cc,Manual,2022,1197 cc,81.86 bhp,,FWD,Petrol,5.0,₹6.06 Lakh,18.4 kmpl,3995 mm,SMARTSTREAM G1.2,1197 cc,81.86bhp@6000rpm,115Nm@4200rpm,4.0,4.0,,MPI,No,,Manual,5-Speed,18.4 kmpl,45 Litres,BS VI,McPherson Strut with Coil Spring,Coupled Torsion Beam Axle with Coil Spring,,Electric,Tilt,,,Disc,Drum,,,1790 mm,1642 mm,,2500 mm,,,1192 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Tata-harrier-xza-plus-dark-edition-at-2020-2022-cars-Khordha_6579a20a-b9f9-44c5-96ea-db52e1884ee9.htm,2022,-,Diesel,5 Seats,"80,000 Kms",OF33,First Owner,1956 cc,Automatic,2022,1956 cc,167.67 bhp,,,Diesel,5.0,₹19.75 Lakh,14.6 kmpl,4598 mm,Kryotec 2.0 L Turbocharged Engine,1956 cc,167.67bhp@3750rpm,350nm@1750-2500rpm,4.0,4.0,,,Yes,,Automatic,6-Speed,,,BS VI,Independent Lower Wishbone McPherson Strut with Coil Spring & Anti Roll Bar,Semi Independent Twist Blade with Panhard Rod & Coil Spring,,Power,Tilt & Telescopic,,,Disc,Drum,,,1894 mm,1706 mm,,2741 mm,,,1785 kg,5.0,6.0,,,,14.6 kmpl,50 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-swift-lxi-bsvi-cars-Tamluk_d331d02f-5308-4d26-aac3-4bff4ad114bd.htm,2022,-,Petrol,5 Seats,"12,000 Kms",,First Owner,1197 cc,Manual,2022,1197 cc,88.50 bhp,,,Petrol,5.0,₹18.75 Lakh,22.38 kmpl,3845 mm,K Series Dual jet,1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,Manual,5-Speed,22.38 kmpl,37 Litres,BS VI,Mac Pherson Strut,Torsion Beam,,Electric,Tilt,,4.8,Disc,Drum,,,1735 mm,1530 mm,,2450 mm,1530 mm,1530 mm,875-905 kg,5.0,2.0,,22 kmpl,1335 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-xylo-h4-cars-Bahraich_08611423-8aac-480a-a1e7-194807e0ba2e.htm,2017,-,Diesel,7 Seats,"91,000 Kms",Shravasti,First Owner,2179 cc,Manual,2017,2179 cc,118.3 bhp,164  kmph,RWD,Diesel,7.0,₹15.95 Lakh,14.02 kmpl,4520 mm,mHawk Diesel Engine,2179 cc,118.3bhp@4000rpm,280Nm@2400-2800rpm,4.0,4.0,DOHC,Common Rail,No,No,Manual,5 Speed,,,BS IV,Double wishbone Type IFS,Multi-Link Coil Spring,,Power,Tilt Steering,Rack & Pinion,5.5 metres,Disc,Drum,14 Seconds,14 Seconds,1850 mm,1905 mm,186 mm,2760 mm,,,1810 kg,5.0,,,,,14.02 kmpl,55 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-bolero-neo-plus-p10-cars-Kamrup_e0ee7488-ad80-4f03-9f10-da403bb82027.htm,2024,-,Diesel,9 Seats,"60,000 Kms",Guwahati,First Owner,2184 cc,Manual,2024,2184 cc,118.35 bhp,,RWD,Diesel,9.0,₹16.75 Lakh,14 kmpl,4400 mm,2.2L mHawk,2184 cc,118.35bhp@4000rpm,280Nm@1800-2800rpm,4.0,4.0,,,Yes,,Manual,6-Speed,,,BS VI 2.0,Double wishbone suspension,Multi-link suspension,,Hydraulic,Tilt,,,Disc,Drum,,,1795 mm,1812 mm,,2680 mm,,,,5.0,,,,,,60 Litres,,,,,,,,,,16 Inch,16 Inch,14 kmpl,,,,,,,,,,,,,,,,,,,,,,,180 mm,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Tata-harrier-camo-xza-at-cars-Bhilai_211503f5-7fda-4191-bebc-ff7c4a3cacad.htm,2020,-,Diesel,5 Seats,"58,000 Kms",Durg,Second Owner,1956 cc,Automatic,2020,1956 cc,167.63 bhp,,FWD,Diesel,5.0,₹17.95 Lakh,17 kmpl,4598 mm,Kryotec 2.0 L Turbocharged,1956 cc,167.63bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,Yes,No,Automatic,6 Speed,,,BS VI,Independent Lower Wishbone McPherson Strut With Coil Spring & Anti Roll Bar,Semi Independent Twist Blade with Panhard rod & coil spring,Coil Spring,Power,Tilt & Telescopic,Rack and Pinion,,Disc,Drum,,,1894 mm,1706 mm,,2741 mm,,,1755 kg,5.0,,,,,17 kmpl,50 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Kia-carens-luxury-plus-diesel-at-6-str-cars-Bangalore_882c1d09-47ea-4bb2-bdaf-5733da03446f.htm,May 2022,Comprehensive,Diesel,6 Seats,"68,269 Kms",Bangalore,First Owner,1493 cc,Automatic,2022,1493 cc,114.41 bhp,174  kmph,FWD,Diesel,6.0,₹17.95 Lakh,,4540 mm,CRDi VGT,1493 cc,114.41bhp@4000rpm,250Nm@1500-2750rpm,4.0,4.0,,CRDi,Yes,,Automatic,6-Speed,,,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,Tilt & Telescopic,,,Disc,Disc,,,1800 mm,1708 mm,,2780 mm,,,,5.0,,,,,,45 Litres,,3 Star,210 Litres,,,,,,,16 Inch,16 Inch,16 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-grand-i10-nios-sportz-cars-Bangalore_828eecb0-9836-4dcf-8765-accd2e847ebb.htm,Nov 2021,Third Party,Petrol,5 Seats,"20,693 Kms",Bangalore,Second Owner,1197 cc,Manual,2021,1197 cc,81.86 bhp,,,Petrol,5.0,₹15.75 Lakh,20.7 kmpl,3805 mm,1.2 Kappa petrol,1197 cc,81.86bhp@6000rpm,113.8nm@4000rpm,4.0,4.0,,,No,,Manual,5-Speed,20.7 kmpl,37 Litres,BS VI,McPherson strut,Coupled torsion beam axle,Gas Filled,Electric,Tilt,,,Disc,Drum,,,1680 mm,1520 mm,,2450 mm,,,1160 kg,5.0,2.0,,15 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Ford-ecosport-15-ti-vct-mt-titanium-cars-Bangalore_d5012a33-4f11-4da2-b60b-a7d9bb06468f.htm,Oct 2014,Third Party,Petrol,5 Seats,"1,18,961 Kms",Bangalore,First Owner,1499 cc,Manual,2014,1499 cc,110 bhp,182  kmph,FWD,,5.0,₹6.24 Lakh,15.8 kmpl,3999 mm,Ti-VCT Petrol Engine,1499 cc,110bhp@6300rpm,140Nm@4400rpm,4.0,4.0,DOHC,Direct Injection,No,No,Manual,5 Speed,15.8 kmpl,52 Litres,BS IV,McPherson Strut,Twist Beam,Twin Gas & Oil Filled,Power,Tilt & Telescopic Steering,Rack & Pinion,5.3 meters,Ventilated Disc,Drum,16 Seconds,16 Seconds,1765 mm,1708 mm,200 mm,2520 mm,1519 mm,1524 mm,1290 kg,5.0,,,,1740 kg,,,,,,,,,,,200mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-verna-16-vtvt-sx-cars-Bangalore_cf97fdce-598e-488e-b23c-b0f3cf86ea9f.htm,Nov 2011,Comprehensive,Petrol,5 Seats,"81,669 Kms",Bangalore,First Owner,1591 cc,Manual,2011,1591 cc,121.3 bhp,196  kmph,FWD,Petrol,5.0,₹7.08 Lakh,17.01 kmpl,4375 mm,VTVT Petrol Engine,1591 cc,121.3bhp@6300rpm,154.9Nm@4200rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,17.01 kmpl,43 Litres,BS IV,MacPherson Strut,Coupled Torsion Beam,Gas Filled,Power,Tilt,Rack & Pinion,5.2 meters,Disc,Drum,10.5 Seconds,10.5 Seconds,1700 mm,1475 mm,165 mm,2570 mm,,,1290 kg,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-at-zxi-cars-Bangalore_adca500c-f00e-471e-abf1-c514d01f8e94.htm,Aug 2016,Comprehensive,Petrol,5 Seats,"82,173 Kms",Bangalore,Third Owner,1373 cc,Automatic,2016,1373 cc,91.1 bhp,190  kmph,FWD,Petrol,5.0,₹42 Lakh,19.12 kmpl,4490 mm,k14B VVT Engine,1373 cc,91.1bhp@6000rpm,130Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Automatic,4 Speed,19.12 kmpl,43 Litres,BS IV,MacPherson Strut,Torsion Beam,,Power,Tilt,Rack & Pinion,5.4 meters,Ventilated Disc,Drum,14 Seconds,14 Seconds,1730 mm,1485 mm,170 mm,2650 mm,1495 mm,1505 mm,1010 kg,4.0,,,,1490 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-12-asta-option-cars-Bangalore_c106c4a2-8ec5-484a-a975-6add86d1cbdd.htm,Jun 2016,Comprehensive,Petrol,5 Seats,"37,329 Kms",Bangalore,Second Owner,1197 cc,Manual,2016,1197 cc,81.83 bhp,170  kmph,FWD,Petrol,5.0,₹3.80 Lakh,18.6 kmpl,3985 mm,Kappa VTVT Petrol Engine,1197 cc,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,18.6 kmpl,45 Litres,BS IV,MacPherson Strut,Coupled Torsion Beam,Gas Filled,Power,Tilt & Telescopic,Rack & Pinion,5.2 metres,Disc,Drum,13.2 Seconds,13.2 Seconds,1734 mm,1505 mm,170 mm,2570 mm,1505 mm,1503 mm,1066 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Volkswagen-polo-petrol-highline-12l-cars-Bangalore_f576d2c1-001c-4857-b872-0dd890320f20.htm,Jul 2016,Comprehensive,Petrol,5 Seats,"69,857 Kms",Bangalore,Second Owner,1198 cc,Manual,2016,1198 cc,73.9 bhp,162.9km/hr kmph,FWD,Petrol,5.0,₹17 Lakh,16.47 kmpl,3970 mm,In-Line Petrol Engine,1198 cc,73.9bhp@5400rpm,110Nm@3750rpm,3.0,4.0,,MPFI,No,No,Manual,5 Speed,16.47 kmpl,45 Litres,BS IV,McPherson Strut With Stabiliser Bar,Semi Independent Trailing Arm,,Power,Tilt & Telescopic,,4.97 meters,Disc,Drum,14.2 Seconds,14.2 Seconds,1682 mm,1453 mm,168 mm,2456 mm,,,1055 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-active-12-sx-dual-tone-cars-Bangalore_798e3527-8a7b-4829-8511-91ae90971406.htm,May 2018,-,Petrol,5 Seats,"44,751 Kms",Bangalore,First Owner,1197 cc,Manual,2018,1197 cc,81.86 bhp,160  kmph,FWD,Petrol,5.0,₹7.60 Lakh,17.19 kmpl,3995 mm,VTVT Petrol Engine,1197 cc,81.86bhp@6000rpm,114.73Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,17.19 kmpl,45 Litres,BS IV,MacPherson Strut,Coupled Torsion Beam,Gas Filled,Power,Tilt & Telescopic,Rack & Pinion,5.2 metres,Disc,Drum,14 Seconds,14 Seconds,1760 mm,1555 mm,190 mm,2570 mm,,,1040 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-ciaz-zxi-cars-Bangalore_dc7b200c-3943-4af9-a414-31b43ab52e2e.htm,Aug 2015,Comprehensive,Petrol,5 Seats,"51,463 Kms",Bangalore,First Owner,1373 cc,Manual,2015,1373 cc,91.1 bhp,190  kmph,FWD,Petrol,5.0,₹12 Lakh,20.73 kmpl,4490 mm,k14B VVT Engine,1373 cc,91.1bhp@6000rpm,130Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,20.73 kmpl,43 Litres,BS IV,MacPherson Strut,Torsion Beam,,Power,Tilt,Rack & Pinion,5.4 meters,Ventilated Disc,Drum,14 Seconds,14 Seconds,1730 mm,1485 mm,170 mm,2650 mm,1495 mm,1505 mm,1030 kg,4.0,,,,1490 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Tata-altroz-xza-dct-bsvi-cars-Bangalore_0acb08f1-800d-4cc9-9069-72780e997811.htm,May 2022,Third Party,Petrol,5 Seats,"24,918 Kms",Bangalore,First Owner,1199 cc,Automatic,2022,1199 cc,86.83 bhp,123.99 kmph,,Petrol,5.0,,18.5 kmpl,3990 mm,1.2 L Revotron,1199 cc,86.83bhp@6000rpm,113Nm@3300rpm,3.0,4.0,,,No,,Automatic,6-Speed DCT,18.5 kmpl,37 Litres,BS VI,Independent MacPherson dual path strut with coil spring,Twist beam with coil spring and shock absorber,,Electric,Tilt,,5.0,Disc,Drum,,,1755 mm,1523 mm,165 mm,2501 mm,,,1190 kg,5.0,2.0,,,,,,,,,42.22m,18.25s,20.92s @ 107.53kmph,9.69s,26.28m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-venue-sx-turbo-imt-cars-Bangalore_a881c8cd-188d-4987-8485-17be35919cf5.htm,Oct 2020,Comprehensive,Petrol,5 Seats,"82,463 Kms",Bangalore,First Owner,998 cc,Manual,2020,998 cc,118.35 bhp,,FWD,Petrol,5.0,,18 kmpl,3995 mm,Kappa 1.0 L Turbo GDi Petrol,998 cc,118.35bhp@6000rpm,171.6Nm@1500-4000rpm,3.0,4.0,,GDi,Yes,,Manual,6-Speed IMT,18 kmpl,45 Litres,BS VI,McPherson Strut with Coil Spring,Coupled Torsion Beam Axle with Coil Spring,,Electric,Tilt,Rack & Pinion,,Disc,Drum,,,1770 mm,1605 mm,,2500 mm,,,1340 kg,5.0,,,14.18 kmpl,,,,190mm,,,43.92m,11.58s,18.09s @ 129.00kmph,,26.94m,,,,,,,,,,,,,,,,,,,,,,,,,7.84s,12.88s,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Tata-harrier-xza-plus-jet-edition-at-cars-Bangalore_8e83fd00-8271-4cbe-a5ff-d2f40305bef2.htm,Nov 2022,Comprehensive,Diesel,5 Seats,"30,000 Kms",Bangalore,First Owner,1956 cc,Automatic,2022,1956 cc,167.67 bhp,,,Diesel,5.0,₹3.25 Lakh,14.6 kmpl,4598 mm,Kryotec 2.0 L Turbocharged Engine,1956 cc,167.67bhp@3750rpm,350nm@1750-2500rpm,4.0,4.0,,,Yes,,Automatic,6-Speed,,,BS VI,Independent Lower Wishbone McPherson Strut with Coil Spring & Anti Roll Bar,Semi Independent Twist Blade with Panhard Rod & Coil Spring,,Power,Tilt & Telescopic,,,Disc,Disc,,,1894 mm,1706 mm,,2741 mm,,,1805 kg,5.0,6.0,,,,14.6 kmpl,50 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Jeep-compass-14-model-s-opt-at-cars-Bangalore_ce77cd74-dde5-4164-a55f-f0d25a71d9aa.htm,Dec 2021,-,Petrol,5 Seats,"29,000 Kms",Bangalore,First Owner,1368 cc,Automatic,2021,1368 cc,160.77 bhp,,4x2,Petrol,5.0,₹14.46 Lakh,14.1 kmpl,4405 mm,1.4L MultiAir Petrol,1368 cc,160.77bhp@5500rpm,250Nm@2500-4000rpm,4.0,4.0,,,,,Automatic,9 Speed AT,14.1 kmpl,60 Litres,BS VI,,,,Power,Tilt & Telescopic,Rack & Pinion,,Disc,Disc,,,1818 mm,1640 mm,,2636 mm,,,1580 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-cla-200-cdi-sport-cars-Bangalore_48c0d52a-cfbd-4e10-8951-c350fe82e80d.htm,Jun 2016,Comprehensive,Diesel,5 Seats,"34,263 Kms",Bangalore,First Owner,2143 cc,Automatic,2016,2143 cc,136 bhp,220  kmph,FWD,Diesel,5.0,₹5.13 Lakh,,4630 mm,In Line Diesel Engine,2143 cc,136bhp@3600-4400rpm,300Nm@1600-3000rpm,4.0,4.0,DOHC,CRDi,Yes,No,Automatic,7 Speed,,,Euro VI,MacPherson Strut,Four Link,,Power,Height & Reach,Direct Steer,5.5 metres,Disc,Disc,9.8 Seconds,9.8 Seconds,1777 mm,1432 mm,160 mm,2699 mm,1549 mm,1547 mm,1570 kg,4.0,,,,2005 kg,17.9 kmpl,56 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Jaguar-xf-20-petrol-portfolio-cars-Bangalore_2dbf7dc1-79d5-403c-b5c0-15396d597739.htm,Jun 2017,-,Petrol,5 Seats,"62,000 Kms",Bangalore,Second Owner,1997 cc,Automatic,2017,1997 cc,246.74 bhp,244  kmph,RWD,Petrol,5.0,₹3.90 Lakh,,5067 mm,Petrol Engine,1997 cc,246.74bhp@5500rpm,365Nm@1500rpm,4.0,4.0,DOHC,Direct Injection,Yes,No,Automatic,8 Speed,10.8 kmpl,66 Litres,BS IV,MacPherson Strut,Multi Link,,Power,Height & Reach Adjustment,Rack & Pinion,5.8 metres,Disc,Disc,7.0 Seconds,7.0 Seconds,2091 mm,1457 mm,141 mm,2960 mm,1605 mm,1594 mm,1760 kg,4.0,,,,2250 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Tata-harrier-xza-plus-at-bsvi-cars-Bangalore_eb6ad771-0280-4ff1-b617-8ecac22ec42c.htm,Oct 2022,-,Diesel,5 Seats,"49,000 Kms",Bangalore,First Owner,1956 cc,Automatic,2022,1956 cc,167.67 bhp,,,Diesel,5.0,₹3.70 Lakh,14.6 kmpl,4598 mm,Kryotec 2.0 L Turbocharged Engine,1956 cc,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,Yes,,Automatic,6-Speed,,,BS VI,Independent Lower Wishbone McPherson Strut with Coil Spring & Anti Roll Bar,Semi Independent Twist Blade with Panhard Rod & Coil Spring,,Power,Tilt & Telescopic,,,Disc,Disc,,,1894 mm,1706 mm,,2741 mm,,,1700 kg,5.0,6.0,,,,14.6 kmpl,50 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Tata-harrier-xta-plus-at-bsvi-cars-Bangalore_1d60ff10-e6b6-4113-8356-98c40f473c50.htm,Mar 2023,Comprehensive,Diesel,5 Seats,"64,000 Kms",Bangalore,First Owner,1956 cc,Automatic,2022,1956 cc,167.67 bhp,,,Diesel,5.0,₹5.17 Lakh,14.6 kmpl,4598 mm,Kryotec 2.0 L Turbocharged Engine,1956 cc,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,Yes,,Automatic,6-Speed,,,BS VI,Independent Lower Wishbone McPherson Strut with Coil Spring & Anti Roll Bar,Semi Independent Twist Blade with Panhard Rod & Coil Spring,,Power,Tilt & Telescopic,,,Disc,Drum,,,1894 mm,1706 mm,,2741 mm,,,1675 kg,5.0,2.0,,,,14.6 kmpl,50 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-e-class-e250-cdi-avantgrade-cars-Bangalore_ef862dca-acb3-40c5-afca-e8a0515f7290.htm,Jun 2014,-,Diesel,5 Seats,"95,000 Kms",Bangalore,First Owner,2143 cc,Automatic,2014,2143 cc,201.1 bhp,242  kmph,RWD,Diesel,5.0,,,4879 mm,In-Line Diesel Engine,2143 cc,201.1bhp@4200rpm,500Nm@1600-1800rpm,4.0,4.0,DOHC,Direct Injection,Yes,No,Automatic,7 Speed,,,BS IV,Direct Control Suspesion With Selective Damping System,Direct Control Suspesion With Selective Damping System,Direct Control Suspension,Power,Tilt Adjustable Steering,Direct-Steer System,5.3 meters,Disc,Disc,7.5 Seconds,7.5 Seconds,2071 mm,1474 mm,,2874 mm,1598 mm,1614 mm,1800 kg,4.0,,,,2280 kg,13 kmpl,80 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-baleno-alpha-diesel-cars-Bangalore_533ed464-ce63-4eee-bc4b-6994b584bc80.htm,Nov 2019,Third Party,Diesel,5 Seats,"72,322 Kms",Bangalore,First Owner,1248 cc,Manual,2019,1248 cc,74 bhp,170  kmph,FWD,Diesel,5.0,₹4.94 Lakh,27.39 kmpl,3995 mm,DDiS Diesel Engine,1248 cc,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,DOHC,CRDi,Yes,No,Manual,5 Speed,,,BS IV,MacPherson Strut,Torsion Beam,,Power,Tilt & Telescopic,Rack & Pinion,4.9 metres,Disc,Drum,12.93 seconds,12.93 seconds,1745 mm,1510 mm,170 mm,2520 mm,1505 mm,1515 mm,985 kg,5.0,2.0,,,1430 kg,27.39 kmpl,37 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Renault-triber-rxz-easy-r-amt-bsvi-cars-Bangalore_bfb999ec-db86-41c3-9dd4-c1541a918792.htm,Mar 2023,Third Party,Petrol,7 Seats,"61,433 Kms",Bangalore,First Owner,999 cc,Automatic,2023,999 cc,71.01 bhp,,,Petrol,7.0,₹5.54 Lakh,18.2 kmpl,3991 mm,,999 cc,71.01bhp@6250rpm,96Nm@3500rpm,3.0,4.0,,MPFi,,,Automatic,5 Speed,18.2 kmpl,40 Litres,BS VI,Macpherson strut with lower triangle & coil spring,Torsion beam axle,,Electric,Tilt,,,Disc,Drum,,,1739 mm,1643 mm,182 mm,,1527 mm,1525 mm,947 kg,5.0,,,17 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
